brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
46666,for_sale,314500,3,2,0.17,53798,Dallas,Texas,75229,1345,8/12/2019
53525,for_sale,285000,2,2,0.08,102520,Dallas,Texas,75230,1210,
52695,for_sale,379000,3,2,0.23,960523,Dallas,Texas,75229,1356,7/7/2021
16829,for_sale,190000,1,1,,1457026,Dallas,Texas,75206,709,5/30/2006
52644,for_sale,550000,4,3,0.3,993581,Dallas,Texas,75229,2051,3/2/2022
86607,for_sale,899999,4,3,0.39,1092257,Dallas,Texas,75229,2994,6/9/2021
103237,for_sale,824999,5,4,0.19,1178823,Dallas,Texas,75287,3849,12/9/2016
23665,for_sale,699000,3,2,0.22,1730431,Dallas,Texas,75218,2352,3/25/2016
33745,for_sale,335000,4,2,0.18,906717,Dallas,Texas,75229,1456,5/14/2021
57013,for_sale,450000,3,2,0.23,1099429,Dallas,Texas,75229,1539,5/2/2016
105629,for_sale,699990,5,3,0.38,1097454,Dallas,Texas,75229,3076,
1764,for_sale,1595000,5,7,0.58,1489098,Dallas,Texas,75254,5846,3/29/1989
58945,for_sale,2250000,5,6,0.34,1543380,Dallas,Texas,75230,4898,6/4/2003
3876,for_sale,290000,3,2,0.28,73562,Dallas,Texas,75229,1316,9/13/2012
26871,for_sale,17555000,6,8,0.99,1250283,Dallas,Texas,75229,10509,2/17/2015
23665,for_sale,425000,3,1,0.2,1639415,Dallas,Texas,75209,1068,
73339,for_sale,775000,4,3,0.38,163561,Dallas,Texas,75229,2501,4/29/1992
22035,for_sale,1399000,4,4,0.18,1402791,Dallas,Texas,75206,3734,11/9/2020
23657,for_sale,699900,3,2,0.19,1149634,Dallas,Texas,75214,1558,3/12/2020
29034,for_sale,480000,2,3,0.17,828540,Dallas,Texas,75235,1612,
29034,for_sale,485000,2,3,0.17,828545,Dallas,Texas,75235,1612,
23657,for_sale,599900,3,4,0.03,1302547,Dallas,Texas,75206,2231,
23665,for_sale,480000,3,2,0.24,976124,Dallas,Texas,75229,1818,8/10/2016
42066,for_sale,349900,2,3,0.24,672508,Dallas,Texas,75235,1513,
53157,for_sale,575000,3,2,0.23,1076955,Dallas,Texas,75229,1894,1/20/2022
86907,for_sale,2500000,5,6,0.4,1291651,Dallas,Texas,75244,5772,8/23/2005
81645,for_sale,525000,3,3,0.13,453003,Dallas,Texas,75248,2482,9/10/2013
86693,for_sale,179900,1,1,2.69,1264409,Dallas,Texas,75209,624,
31140,for_sale,680000,2,2,0.26,1180994,Dallas,Texas,75220,1671,7/13/2006
13676,for_sale,865000,3,3,0.14,1304137,Dallas,Texas,75214,2892,8/7/2018
20597,for_sale,1595000,5,6,0.51,1532871,Dallas,Texas,75254,5858,10/13/1997
26871,for_sale,1200000,5,4,0.18,1110029,Dallas,Texas,75220,3266,11/28/2016
21245,for_sale,400000,,,0.27,1261589,Dallas,Texas,75246,,3/5/1999
29034,for_sale,487000,2,3,0.17,828538,Dallas,Texas,75235,1612,
33968,for_sale,149000,1,2,0.5,1718540,Dallas,Texas,75243,928,5/30/2000
81994,for_sale,360000,2,2,1.15,1476979,Dallas,Texas,75225,1389,
49529,for_sale,340000,3,3,0.08,904541,Dallas,Texas,75229,1582,10/14/2015
71247,for_sale,422000,3,2,0.18,1045153,Dallas,Texas,75234,1734,2/8/2016
31137,for_sale,949500,3,3,0.14,449731,Dallas,Texas,75248,4372,10/30/1996
102816,for_sale,325000,2,2,4.56,362102,Dallas,Texas,75254,1206,5/12/2017
33714,for_sale,410000,2,3,0.1,326481,Dallas,Texas,75240,2172,5/22/2008
23665,for_sale,1199000,2,3,0.36,1482610,Dallas,Texas,75230,2983,
31137,for_sale,2550000,4,6,0.32,1527319,Dallas,Texas,75230,5451,7/13/2018
23657,for_sale,724900,5,3,0.24,1029507,Dallas,Texas,75229,2697,8/28/2014
52737,for_sale,475000,4,3,0.27,953927,Dallas,Texas,75229,2254,12/18/2006
78465,for_sale,399900,2,3,0.06,1545070,Dallas,Texas,75231,2242,2/10/2006
13676,for_sale,1900000,4,6,0.23,1132082,Dallas,Texas,75220,4628,
31130,for_sale,1149000,5,6,0.4,1615038,Dallas,Texas,75254,6091,8/22/1983
10602,for_sale,660000,3,4,0.03,1345295,Dallas,Texas,75209,1977,12/12/2019
52644,for_sale,739000,4,4,0.31,1553489,Dallas,Texas,75248,3468,6/20/2016
13676,for_sale,1700000,3,4,0.17,1092278,Dallas,Texas,75209,4055,7/29/2005
57547,for_sale,1350000,4,4,0.18,1379067,Dallas,Texas,75206,3028,4/19/2013
107218,for_sale,325000,4,3,0.29,1578032,Dallas,Texas,75227,1850,
79941,for_sale,399000,3,2,0.28,1571591,Dallas,Texas,75230,1785,
22695,for_sale,2999999,5,6,1.16,1413742,Dallas,Texas,75229,5265,6/6/1996
26871,for_sale,749900,4,4,0.09,1443948,Dallas,Texas,75230,3066,11/20/2000
50816,for_sale,199000,2,2,,1318260,Dallas,Texas,75235,1142,4/21/2017
97958,for_sale,650000,3,3,0.21,1232376,Dallas,Texas,75209,2837,8/2/2019
95639,for_sale,629000,4,2,0.29,1027926,Dallas,Texas,75229,2048,12/2/2021
13676,for_sale,2500000,5,6,0.49,1221223,Dallas,Texas,75220,5407,
13676,for_sale,790000,3,4,0.07,1392476,Dallas,Texas,75209,2682,3/30/2021
13676,for_sale,650000,3,3,0.19,1776098,Dallas,Texas,75231,2360,3/15/2013
33714,for_sale,847700,5,3,0.25,1176520,Dallas,Texas,75244,2839,
23664,for_sale,535000,3,3,0.04,1702520,Dallas,Texas,75231,1707,9/20/2019
29034,for_sale,450000,3,3,,1786361,Dallas,Texas,75220,2508,4/29/1991
26870,for_sale,1850000,4,5,0.53,1361867,Dallas,Texas,75229,4452,12/31/1993
15807,for_sale,268000,1,1,3.54,996575,Dallas,Texas,75219,816,3/7/2022
71697,for_sale,249000,1,1,11.31,97486,Dallas,Texas,75230,734,8/28/2006
23665,for_sale,1250000,3,4,0.21,1100996,Dallas,Texas,75220,3406,3/4/2019
428,for_sale,163500,2,2,4.43,1830064,Dallas,Texas,75220,1031,12/13/2006
22611,for_sale,1210000,3,2,0.22,1621399,Dallas,Texas,75225,2513,10/25/1991
31140,for_sale,1100000,5,4,0.4,1133996,Dallas,Texas,75229,3294,6/3/1999
53635,for_sale,1200000,3,4,0.37,1632912,Dallas,Texas,75230,3349,8/15/2013
31144,for_sale,630000,2,1,3.23,322370,Dallas,Texas,75247,2230,5/5/2021
26870,for_sale,1100000,,,0.37,1255826,Dallas,Texas,75229,,4/18/1996
1764,for_sale,1525000,4,3,0.18,1397797,Dallas,Texas,75206,4010,5/2/2013
48786,for_sale,1400000,5,4,0.17,1736650,Dallas,Texas,75218,3775,3/4/2019
46666,for_sale,1615000,5,5,0.18,1115045,Dallas,Texas,75220,4038,11/6/2018
106280,for_sale,319000,3,2,0.08,1798171,Dallas,Texas,75238,1357,4/13/2004
53157,for_sale,399900,2,3,0.05,1547369,Dallas,Texas,75231,2242,
26871,for_sale,3195000,5,6,0.69,1232610,Dallas,Texas,75220,6362,11/6/2003
1764,for_sale,1299000,4,4,0.11,1523703,Dallas,Texas,75225,3468,
31137,for_sale,629000,4,3,0.36,1550491,Dallas,Texas,75248,2504,
1764,for_sale,2220000,4,5,0.39,1288165,Dallas,Texas,75244,5097,8/26/2008
33757,for_sale,750000,4,3,0.34,1600444,Dallas,Texas,75248,3150,8/1/2018
29034,for_sale,515000,2,3,0.17,828542,Dallas,Texas,75235,1629,
29034,for_sale,515000,2,3,0.17,828541,Dallas,Texas,75235,1629,
27378,for_sale,600000,,,0.25,1663665,Dallas,Texas,75238,,
50707,for_sale,375000,3,2,0.13,1045274,Dallas,Texas,75287,1980,4/26/2012
33714,for_sale,460000,3,2,0.22,1544297,Dallas,Texas,75248,1808,10/27/2017
1764,for_sale,465000,2,2,1.51,1439749,Dallas,Texas,75225,1441,2/21/2020
13676,for_sale,3500000,4,6,0.53,1587007,Dallas,Texas,75230,6837,
86907,for_sale,369999,3,3,0.24,530515,Dallas,Texas,75228,2552,7/7/2021
77989,for_sale,240000,1,1,0.66,1409707,Dallas,Texas,75206,752,10/4/2021
23665,for_sale,1150000,4,4,0.36,1225492,Dallas,Texas,75229,3036,3/30/2011
99234,for_sale,4250000,6,7,0.47,1490477,Dallas,Texas,75230,8759,6/11/1981
26871,for_sale,1799000,3,4,0.37,1524192,Dallas,Texas,75230,3508,1/24/2007
1764,for_sale,2350000,5,6,0.54,1202762,Dallas,Texas,75229,6108,11/9/2007
26870,for_sale,725000,4,3,0.31,1553441,Dallas,Texas,75248,2555,10/18/2019
13362,for_sale,550000,3,3,0.05,1711959,Dallas,Texas,75231,2209,5/9/2019
53157,for_sale,450000,3,2,0.28,786707,Dallas,Texas,75228,1679,5/14/2019
29034,for_sale,515000,2,3,0.17,828546,Dallas,Texas,75235,1608,
29034,for_sale,520000,2,3,0.17,828537,Dallas,Texas,75235,1608,
109950,for_sale,625000,3,3,0.18,1412222,Dallas,Texas,75214,2000,3/9/2018
32638,for_sale,629000,2,3,0.18,1214694,Dallas,Texas,75219,1700,
33968,for_sale,235000,2,2,3,1403754,Dallas,Texas,75254,1012,12/6/2001
26872,for_sale,1200000,4,4,0.45,1560444,Dallas,Texas,75225,3053,9/27/2002
107597,for_sale,525000,3,2,0.16,1517278,Dallas,Texas,75214,1894,4/23/2001
84534,for_sale,635000,3,2,0.21,1411703,Dallas,Texas,75214,1911,7/25/2013
31125,for_sale,385000,3,2,0.18,992493,Dallas,Texas,75234,1734,
27378,for_sale,1200000,4,6,0.25,1663232,Dallas,Texas,75238,3476,
13676,for_sale,1800000,5,7,0.36,125410,Dallas,Texas,75230,7285,6/29/2020
13676,for_sale,950000,4,4,0.22,318372,Dallas,Texas,75240,3602,
29034,for_sale,2675000,5,7,0.45,1668332,Dallas,Texas,75248,7464,3/26/2013
1764,for_sale,9795000,4,7,1.84,1430684,Dallas,Texas,75225,9337,12/18/2009
1764,for_sale,3299000,5,6,0.41,1526517,Dallas,Texas,75225,6016,8/17/2012
103237,for_sale,1450000,4,4,0.18,1834522,Dallas,Texas,75220,3737,11/11/2003
26869,for_sale,399900,,,0.19,1740734,Dallas,Texas,75218,,9/29/2017
23657,for_sale,869900,3,3,0.14,1441753,Dallas,Texas,75206,2327,
1764,for_sale,1500000,,,0.43,1478416,Dallas,Texas,75225,,4/21/2000
22035,for_sale,775000,3,3,0.17,329519,Dallas,Texas,75225,2887,6/25/2002
1764,for_sale,429000,3,2,0.23,998576,Dallas,Texas,75229,1589,6/20/2012
53157,for_sale,1245000,4,3,0.16,1115931,Dallas,Texas,75220,3029,8/1/2019
26871,for_sale,939000,4,3,0.36,40330,Dallas,Texas,75229,2933,8/19/2013
86907,for_sale,300000,4,2,0.19,996826,Dallas,Texas,75215,1503,
48832,for_sale,125000,,,0.14,857039,Dallas,Texas,75212,,
48832,for_sale,125000,,,0.14,858003,Dallas,Texas,75212,,
50255,for_sale,529000,4,2,0.17,1519413,Dallas,Texas,75214,2109,1/24/2007
50816,for_sale,3295000,,,0.96,1265958,Dallas,Texas,75229,,11/4/2019
40472,for_sale,290000,4,3,0.17,1835859,Dallas,Texas,75220,1999,
26871,for_sale,4195000,4,7,1.15,23749,Dallas,Texas,75229,7973,4/7/2006
32638,for_sale,725000,2,2,0.24,1834504,Dallas,Texas,75220,1905,4/30/2007
48832,for_sale,295000,2,3,0.11,880467,Dallas,Texas,75287,1490,12/5/2013
13447,for_sale,525000,4,2,0.29,1000525,Dallas,Texas,75229,2053,3/2/2022
22695,for_sale,535000,4,3,0.29,1020578,Dallas,Texas,75229,2405,9/15/2014
31134,for_sale,449000,4,3,0.18,973042,Dallas,Texas,75220,2519,11/9/2018
84534,for_sale,450000,3,2,0.21,1091844,Dallas,Texas,75220,1414,4/29/2016
58765,for_sale,529000,3,2,0.24,1478554,Dallas,Texas,75214,2498,
31130,for_sale,145000,1,1,,133816,Dallas,Texas,75230,786,1/27/2017
53016,for_sale,598000,8,12,0.24,1674003,Dallas,Texas,75227,4960,
23657,for_sale,899000,3,3,0.14,1733562,Dallas,Texas,75218,1885,3/19/2020
84534,for_sale,899900,5,5,0.3,383894,Dallas,Texas,75248,3784,3/3/2022
13676,for_sale,1895000,5,9,0.41,1490486,Dallas,Texas,75225,5985,10/13/1993
26869,for_sale,975000,4,4,0.18,1551394,Dallas,Texas,75214,2743,12/31/2015
109950,for_sale,1195000,5,4,0.17,1493241,Dallas,Texas,75214,3451,10/30/2008
26870,for_sale,2700000,4,7,0.33,1218063,Dallas,Texas,75219,6407,12/29/2000
22611,for_sale,1395000,4,3,0.39,1262529,Dallas,Texas,75244,3363,3/27/2018
23665,for_sale,2750000,4,6,0.57,1505490,Dallas,Texas,75225,5512,9/20/2007
52577,for_sale,349900,4,2,0.17,1063686,Dallas,Texas,75220,1701,9/29/1992
99700,for_sale,269900,2,1,0.18,1059206,Dallas,Texas,75220,1091,5/2/2001
33968,for_sale,375000,3,2,11.31,97165,Dallas,Texas,75230,1381,1/28/2004
1764,for_sale,1075000,4,4,0.18,1504470,Dallas,Texas,75214,3289,11/14/2018
23657,for_sale,599000,3,4,0.07,1659580,Dallas,Texas,75231,2056,8/31/2018
23665,for_sale,549000,2,3,0.18,1127002,Dallas,Texas,75219,1204,
34095,for_sale,455000,3,2,0.3,790312,Dallas,Texas,75228,1928,2/8/2017
103792,for_sale,585000,6,4,0.16,1329837,Dallas,Texas,75203,3584,11/9/2006
97818,for_sale,520800,2,3,0.01,1267204,Dallas,Texas,75219,1466,
97818,for_sale,554900,3,4,0.01,1109337,Dallas,Texas,75203,1777,
99234,for_sale,2600000,,,1.02,1551270,Dallas,Texas,75230,,10/2/1997
13493,for_sale,4700000,,,1.26,1299453,Dallas,Texas,75220,,
33968,for_sale,339000,3,2,0.19,944610,Dallas,Texas,75220,1368,9/20/2002
13676,for_sale,650000,4,3,0.37,1085022,Dallas,Texas,75229,2767,8/19/2019
109950,for_sale,650000,4,2,0.46,1108572,Dallas,Texas,75229,1891,12/29/2020
74748,for_sale,145000,1,1,7.53,1079264,Dallas,Texas,75234,961,
21264,for_sale,599000,3,3,0.16,1215358,Dallas,Texas,75244,2243,10/22/1998
75208,for_sale,549900,3,2,0.25,1512934,Dallas,Texas,75214,1513,11/15/2021
69985,for_sale,1099000,4,3,0.29,1158525,Dallas,Texas,75244,3150,3/29/2021
76966,for_sale,825000,2,2,0.12,1245921,Dallas,Texas,75243,1960,10/18/2018
791,for_sale,849000,4,4,0.23,1341013,Dallas,Texas,75244,2567,6/24/1993
13676,for_sale,3390000,5,6,0.19,1601796,Dallas,Texas,75225,5748,5/8/2018
23665,for_sale,2599000,5,8,0.44,1461159,Dallas,Texas,75225,6422,6/25/2013
22611,for_sale,115000,2,3,2.01,1040862,Dallas,Texas,75220,1154,
48804,for_sale,385000,4,3,0.19,776703,Dallas,Texas,75235,2337,12/31/2014
11310,for_sale,499000,4,2,0.28,233388,Dallas,Texas,75244,1789,8/1/1985
26201,for_sale,849999,4,3,0.54,1039438,Dallas,Texas,75229,2882,8/8/2007
1764,for_sale,15500000,9,13,1.44,1811554,Dallas,Texas,75220,16001,3/2/2016
1764,for_sale,899000,4,5,0.34,1586980,Dallas,Texas,75230,3342,1/12/2018
13676,for_sale,8500000,4,6,1.47,847992,Dallas,Texas,75230,7973,1/20/2011
29034,for_sale,3995000,6,7,0.43,1237228,Dallas,Texas,75220,7300,
84534,for_sale,449995,2,1,0.19,1101643,Dallas,Texas,75220,1045,5/15/2017
33968,for_sale,400000,3,1,0.14,579998,Dallas,Texas,75212,816,11/4/2020
71247,for_sale,567000,3,2,0.17,1519631,Dallas,Texas,75214,1605,12/27/2016
22035,for_sale,374000,3,2,0.21,1003555,Dallas,Texas,75229,1538,9/10/2015
31140,for_sale,440000,3,2,0.33,1083614,Dallas,Texas,75229,2125,10/30/2000
26871,for_sale,479999,5,3,0.25,161533,Dallas,Texas,75229,2404,
23665,for_sale,850000,3,3,0.27,1457736,Dallas,Texas,75225,2723,
4265,for_sale,775000,4,4,0.16,720623,Dallas,Texas,75228,3727,5/23/2008
1764,for_sale,899000,4,3,0.48,1603013,Dallas,Texas,75230,3028,8/31/1994
22036,for_sale,432000,2,1,0.17,1203185,Dallas,Texas,75206,1113,
23665,for_sale,500000,3,4,0.03,937208,Dallas,Texas,75204,1947,3/9/2018
33714,for_sale,225000,2,3,11.05,1442891,Dallas,Texas,75248,1514,
65812,for_sale,495000,3,2,0.33,,Dallas,Texas,75229,1992,7/15/2021
13676,for_sale,2699500,5,6,0.42,1215873,Dallas,Texas,75220,6605,4/21/2004
31130,for_sale,1025000,3,3,0.18,1617629,Dallas,Texas,75225,3458,5/30/1995
1764,for_sale,900000,4,4,0.82,1112739,Dallas,Texas,75229,2809,
31140,for_sale,450000,2,2,0.05,396508,Dallas,Texas,75204,1308,6/17/2019
53157,for_sale,460000,3,2,0.26,1325846,Dallas,Texas,75224,1716,2/15/2018
13676,for_sale,599000,3,2,0.18,1385591,Dallas,Texas,75206,1520,5/21/2014
80927,for_sale,699900,4,2,0.25,1157674,Dallas,Texas,75244,2464,3/15/2012
1764,for_sale,995000,3,3,0.31,1811097,Dallas,Texas,75238,3118,9/24/2018
1764,for_sale,915000,3,2,0.26,1501373,Dallas,Texas,75214,3131,1/4/2016
86507,for_sale,1199900,5,4,0.21,1734863,Dallas,Texas,75238,3354,10/16/2014
73087,for_sale,355000,1,1,2.82,1061515,Dallas,Texas,75219,1277,5/21/2004
23657,for_sale,799000,3,3,0.21,1550292,Dallas,Texas,75214,2206,12/30/2014
31130,for_sale,1525000,4,4,0.36,1442289,Dallas,Texas,75230,3226,11/19/2010
49871,for_sale,1250000,6,5,0.16,1203422,Dallas,Texas,75229,3723,
58765,for_sale,499900,3,2,0.23,1741944,Dallas,Texas,75243,2548,12/1/1982
1764,for_sale,6750000,5,8,0.62,1402056,Dallas,Texas,75220,8453,6/8/2001
31137,for_sale,549000,3,2,0.11,1779586,Dallas,Texas,75220,2186,12/31/2003
33714,for_sale,514900,4,2,0.3,245932,Dallas,Texas,75244,2286,2/18/2020
80927,for_sale,425000,2,3,1.41,1735007,Dallas,Texas,75225,1288,4/17/2015
22611,for_sale,1200000,4,4,0.24,1134639,Dallas,Texas,75220,3013,10/29/2015
31137,for_sale,675000,4,3,0.27,1291594,Dallas,Texas,75244,2496,2/28/2017
81645,for_sale,2150000,5,7,0.44,1494468,Dallas,Texas,75230,5250,5/15/1992
31137,for_sale,1699900,4,4,0.24,1116866,Dallas,Texas,75220,4216,
13676,for_sale,5000000,4,7,1.07,1214561,Dallas,Texas,75220,6066,8/11/1997
1764,for_sale,2145000,4,5,0.25,1160707,Dallas,Texas,75214,4482,5/19/2016
49871,for_sale,749000,3,3,0.08,743124,Dallas,Texas,75204,2478,
50816,for_sale,389999,3,2,0.11,81537,Dallas,Texas,75230,2004,6/27/2005
31134,for_sale,320000,3,1,0.19,1337267,Dallas,Texas,75218,1200,8/1/1979
15807,for_sale,599000,2,2,0.4,87470,Dallas,Texas,75229,1632,7/2/2018
71247,for_sale,331000,2,2,0.06,889313,Dallas,Texas,75287,1148,4/1/2021
23665,for_sale,495000,3,2,0.38,1195643,Dallas,Texas,75229,1690,11/6/1997
78465,for_sale,950000,3,3,0.23,1607166,Dallas,Texas,75225,3569,10/28/1994
48832,for_sale,150000,,,0.39,1303306,Dallas,Texas,75212,,
103237,for_sale,1500000,5,4,0.37,1237064,Dallas,Texas,75229,4198,5/7/1998
16829,for_sale,550000,3,2,0.28,1504002,Dallas,Texas,75218,1423,
53157,for_sale,1000000,5,4,0.25,1823447,Dallas,Texas,75218,3053,3/19/2019
23657,for_sale,1449000,4,4,0.25,1810302,Dallas,Texas,75238,3792,5/16/2008
10601,for_sale,1699000,5,6,0.51,1602158,Dallas,Texas,75254,4653,4/6/2001
78377,for_sale,1200000,4,4,0.16,1112925,Dallas,Texas,75220,3247,11/15/2006
31140,for_sale,1199999,2,3,0.08,1248233,Dallas,Texas,75219,2816,
48839,for_sale,995900,3,4,0.11,1371993,Dallas,Texas,75206,2962,7/18/2012
33745,for_sale,1800000,6,6,0.89,345128,Dallas,Texas,75254,4775,8/7/2002
2152,for_sale,3995000,6,6,0.32,1526742,Dallas,Texas,75225,5856,4/13/2004
2152,for_sale,2895000,6,6,0.23,1551544,Dallas,Texas,75225,5293,5/1/2019
49663,for_sale,250000,3,2,11.05,1439712,Dallas,Texas,75248,1765,
26870,for_sale,865000,3,4,0.37,136125,Dallas,Texas,75229,2779,6/16/1986
1764,for_sale,5500000,6,8,0.54,846380,Dallas,Texas,75248,8280,8/29/2012
4265,for_sale,799000,4,3,0.22,1752921,Dallas,Texas,75231,2741,12/9/1993
26910,for_sale,650000,2,2,0.22,145166,Dallas,Texas,75223,1629,8/17/2015
31134,for_sale,800000,4,4,0.07,1590452,Dallas,Texas,75223,2811,6/10/2019
99234,for_sale,1300000,3,3,0.39,1626233,Dallas,Texas,75230,3276,4/1/2009
25014,for_sale,1521000,4,4,0.18,1543879,Dallas,Texas,75214,4170,10/2/2009
13761,for_sale,1899000,4,4,0.16,1386804,Dallas,Texas,75206,4462,6/14/2017
86907,for_sale,525000,1,2,6.49,1088019,Dallas,Texas,75204,1305,
99280,for_sale,490000,2,1,0.19,1098145,Dallas,Texas,75220,1302,7/29/2003
33968,for_sale,130000,2,2,9.12,941349,Dallas,Texas,75220,969,7/29/1981
26869,for_sale,165000,2,3,10.4,83282,Dallas,Texas,75230,1709,6/25/2009
33968,for_sale,550000,3,3,0.12,538811,Dallas,Texas,75212,2350,7/31/2019
26872,for_sale,274900,2,1,0.54,1221450,Dallas,Texas,75219,1084,7/12/2021
53342,for_sale,699900,3,4,0.05,899824,Dallas,Texas,75204,2056,4/20/2021
22036,for_sale,600000,4,3,0.23,1766777,Dallas,Texas,75231,3012,
23665,for_sale,1395000,3,4,0.04,1024055,Dallas,Texas,75204,3595,3/28/2013
31137,for_sale,575000,4,3,0.2,1473095,Dallas,Texas,75248,2583,4/18/1996
26869,for_sale,665000,4,4,0.21,1811045,Dallas,Texas,75231,3493,
102816,for_sale,550000,4,2,0.17,1214568,Dallas,Texas,75204,1910,
13676,for_sale,895000,4,3,0.16,1457614,Dallas,Texas,75206,2858,
53157,for_sale,800000,4,3,0.32,431034,Dallas,Texas,75248,3654,6/6/2005
26872,for_sale,819900,3,3,0.21,743376,Dallas,Texas,75204,2836,
1764,for_sale,799000,4,5,0.33,1803575,Dallas,Texas,75231,3560,3/6/1987
13676,for_sale,1595000,5,5,0.53,136879,Dallas,Texas,75230,3726,4/10/2017
81852,for_sale,1090000,4,4,0.58,1621740,Dallas,Texas,75230,2709,11/22/2004
22611,for_sale,275000,3,2,0.51,266882,Dallas,Texas,75253,1596,
12303,for_sale,270000,2,2,0.14,1093581,Dallas,Texas,75210,1158,
90308,for_sale,385000,4,2,0.14,1090680,Dallas,Texas,75212,1950,11/4/2020
23657,for_sale,499000,4,2,0.18,943865,Dallas,Texas,75220,2274,5/22/2018
99234,for_sale,775999,3,3,0.17,1290951,Dallas,Texas,75246,2222,7/31/2007
80742,for_sale,1500000,4,4,0.38,163107,Dallas,Texas,75229,3298,
31137,for_sale,1600000,5,4,0.39,1255866,Dallas,Texas,75229,3584,
13447,for_sale,3500000,,,4.18,353712,Dallas,Texas,75218,5733,
48786,for_sale,620000,3,4,0.04,1702522,Dallas,Texas,75231,2464,
24300,for_sale,849900,4,3,0.23,1600576,Dallas,Texas,75231,2438,12/3/2002
13676,for_sale,690000,2,1,0.16,1496813,Dallas,Texas,75214,1308,
26871,for_sale,1595000,3,4,0.17,1557996,Dallas,Texas,75230,4666,
30938,for_sale,1600000,8,8,0.2,1359110,Dallas,Texas,75206,2849,
30938,for_sale,1395000,4,8,0.16,1124251,Dallas,Texas,75219,2632,
92352,for_sale,549999,3,2,0.18,1095883,Dallas,Texas,75220,1296,9/17/2014
29034,for_sale,849900,4,3,0.27,1062931,Dallas,Texas,75229,2939,3/22/2021
31134,for_sale,599900,4,3,0.26,1199162,Dallas,Texas,75244,2450,
23657,for_sale,1750000,5,5,0.58,1553759,Dallas,Texas,75254,5940,2/26/1998
26870,for_sale,625000,5,3,0.17,1553414,Dallas,Texas,75231,2453,1/28/2016
1764,for_sale,1200000,4,4,0.41,146784,Dallas,Texas,75230,3004,3/22/2013
103237,for_sale,2195000,3,5,0.57,1199377,Dallas,Texas,75220,4901,
46666,for_sale,1680000,5,6,0.17,1115702,Dallas,Texas,75220,4149,6/25/2010
48832,for_sale,290000,2,2,4.29,1455112,Dallas,Texas,75206,1359,5/12/2015
53525,for_sale,360000,2,2,0.16,1410934,Dallas,Texas,75206,1222,5/14/2007
106821,for_sale,202500,2,2,4.12,1433984,Dallas,Texas,75206,1000,3/2/2018
22036,for_sale,296000,2,2,3.85,1434120,Dallas,Texas,75206,1330,11/14/2017
86907,for_sale,149000,1,1,0.45,1411462,Dallas,Texas,75206,600,
33968,for_sale,640000,3,4,0.05,1299304,Dallas,Texas,75206,2122,
23657,for_sale,479000,2,2,0.96,1421482,Dallas,Texas,75206,1624,
13676,for_sale,1825000,3,4,3.91,1414893,Dallas,Texas,75206,4053,
99234,for_sale,675000,4,4,0.19,1398344,Dallas,Texas,75206,2099,5/22/2013
13676,for_sale,2235000,3,5,3.91,1414892,Dallas,Texas,75206,4475,
107598,for_sale,469500,2,3,0.18,1321141,Dallas,Texas,75206,1623,
23657,for_sale,614900,3,4,0.03,1303377,Dallas,Texas,75206,2231,
26872,for_sale,540000,2,3,0.16,1419924,Dallas,Texas,75206,1824,
1764,for_sale,2295000,5,6,0.17,828894,Dallas,Texas,75206,5184,10/13/2003
27982,for_sale,1295000,4,3,0.18,1388065,Dallas,Texas,75206,3723,8/5/2011
27968,for_sale,80000,1,1,8.07,1464305,Dallas,Texas,75231,623,
23665,for_sale,3199000,4,6,0.37,1488977,Dallas,Texas,75230,6553,4/27/2015
53342,for_sale,1100000,4,5,0.19,1631824,Dallas,Texas,75225,5312,
22036,for_sale,885000,3,2,0.37,1440861,Dallas,Texas,75230,2276,5/31/2011
23665,for_sale,1195000,4,5,0.39,1232989,Dallas,Texas,75229,3228,12/19/2012
1764,for_sale,995000,4,5,0.13,1775883,Dallas,Texas,75220,3742,
53079,for_sale,1699000,4,5,0.15,1138093,Dallas,Texas,75225,5898,9/9/1989
92786,for_sale,1999000,4,4,0.5,1377048,Dallas,Texas,75229,4484,12/15/2014
86507,for_sale,2100000,5,6,0.21,1101906,Dallas,Texas,75220,5243,7/12/2019
99235,for_sale,575000,3,4,0.04,83746,Dallas,Texas,75212,2158,6/18/2019
52823,for_sale,245000,3,2,0.2,618985,Dallas,Texas,75212,1378,
23665,for_sale,745000,3,2,0.23,1132727,Dallas,Texas,75220,1779,7/15/2020
37865,for_sale,599000,3,3,0.22,1215472,Dallas,Texas,75287,2631,5/27/2016
31137,for_sale,695000,5,4,0.37,1241578,Dallas,Texas,75244,3401,
106366,for_sale,199900,1,1,,1654859,Dallas,Texas,75230,731,
23657,for_sale,725000,4,3,0.2,1796137,Dallas,Texas,75243,2573,2/22/2017
49871,for_sale,899000,4,3,0.25,1588938,Dallas,Texas,75231,2569,
15807,for_sale,150000,3,1,0.13,855630,Dallas,Texas,75215,1106,
2640,for_sale,190000,3,1,0.13,875050,Dallas,Texas,75215,1200,
22611,for_sale,249000,2,1,0.75,134766,Dallas,Texas,75215,1081,2/4/2008
48625,for_sale,423640,3,3,0.14,878208,Dallas,Texas,75215,2232,11/20/2020
48786,for_sale,235000,3,2,0.26,1183801,Dallas,Texas,75216,1816,2/27/2003
26889,for_sale,200000,3,1,0.2,468424,Dallas,Texas,75216,1464,4/15/1987
